URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNN_20100425_230000_CNN_Newsroom#start/2795/end/2830,4/25/2010 23:46:50,CNN,CNN Newsroom,CNN_20100425_230000_CNN_Newsroom,https://archive.org/download/CNN_20100425_230000_CNN_Newsroom/CNN_20100425_230000_CNN_Newsroom.thumbs/CNN_20100425_230000_CNN_Newsroom_002783.jpg,"government is going to solve it. you know, the man in the street can do a little bit, but big governments need to make decisions. we need to stop clear-cutting forests, protect the forest. it's the simplest way of cutting greenhouse gases."
https://archive.org/details/CNN_20100411_190000_Your_Money#start/2768/end/2803,4/11/2010 19:46:23,CNN,Your Money,CNN_20100411_190000_Your_Money,https://archive.org/download/CNN_20100411_190000_Your_Money/CNN_20100411_190000_Your_Money.thumbs/CNN_20100411_190000_Your_Money_002722.jpg,"where it won't get into the atmosphere. exxonmobil is spending more than 100 million dollars. to build a plant that will demonstrate this process. i'm very optimistic about it. because this technology could be used. to reduce greenhouse gas emissions significantly. to reduce greenhouse gas emissions significantly."
https://archive.org/details/CNN_20100430_060000_Anderson_Cooper_360#start/1933/end/1968,4/30/2010 6:32:28,CNN,Anderson Cooper 360,CNN_20100430_060000_Anderson_Cooper_360,https://archive.org/download/CNN_20100430_060000_Anderson_Cooper_360/CNN_20100430_060000_Anderson_Cooper_360.thumbs/CNN_20100430_060000_Anderson_Cooper_360_001920.jpg,"where it won't get into the atmosphere. exxonmobil is spending more than 100 million dollars. to build a plant that will demonstrate this process. i'm very optimistic about it. because this technology could be used. to reduce greenhouse gas emissions significantly. to reduce greenhouse gas emissions significantly."
https://archive.org/details/CNN_20100410_160000_CNN_Newsroom#start/1178/end/1213,4/10/2010 16:19:53,CNN,CNN Newsroom,CNN_20100410_160000_CNN_Newsroom,https://archive.org/download/CNN_20100410_160000_CNN_Newsroom/CNN_20100410_160000_CNN_Newsroom.thumbs/CNN_20100410_160000_CNN_Newsroom_001164.jpg,"so we can safely store it. where it won't get into the atmosphere. exxonmobil is spending more than 100 million dollars. to build a plant that will demonstrate this process. i'm very optimistic about it. because this technology could be used. to reduce greenhouse gas emissions significantly."
https://archive.org/details/CNN_20100415_230000_John_King_USA#start/2851/end/2886,4/15/2010 23:47:46,CNN,John King USA,CNN_20100415_230000_John_King_USA,https://archive.org/download/CNN_20100415_230000_John_King_USA/CNN_20100415_230000_John_King_USA.thumbs/CNN_20100415_230000_John_King_USA_002850.jpg,"so we can safely store it. where it won't get into the atmosphere. exxonmobil is spending more than 100 million dollars. to build a plant that will demonstrate this process. i'm very optimistic about it. because this technology could be used. to reduce greenhouse gas emissions significantly."
https://archive.org/details/CNN_20100401_050000_Anderson_Cooper_360#start/3089/end/3124,4/1/2010 5:51:44,CNN,Anderson Cooper 360,CNN_20100401_050000_Anderson_Cooper_360,https://archive.org/download/CNN_20100401_050000_Anderson_Cooper_360/CNN_20100401_050000_Anderson_Cooper_360.thumbs/CNN_20100401_050000_Anderson_Cooper_360_003083.jpg,"sneak out? go to ac360.com to watch parts one and two of the special. coming up next, getting to the truth of climategate, a new development behind the controversy over global warming"
https://archive.org/details/CNN_20100426_020000_CNN_Newsroom#start/1246/end/1281,4/26/2010 2:21:01,CNN,CNN Newsroom,CNN_20100426_020000_CNN_Newsroom,https://archive.org/download/CNN_20100426_020000_CNN_Newsroom/CNN_20100426_020000_CNN_Newsroom.thumbs/CNN_20100426_020000_CNN_Newsroom_001225.jpg,"decisions. we need to stop clear-cutting forests, we need to protect the forests. that's the simplest way of cutting greenhouse gases. yeah. and prevent global warming. either of you can respond, but what do you make of those who say that -- who question            _"
https://archive.org/details/CNN_20100426_050000_CNN_Newsroom#start/1239/end/1274,4/26/2010 5:20:54,CNN,CNN Newsroom,CNN_20100426_050000_CNN_Newsroom,https://archive.org/download/CNN_20100426_050000_CNN_Newsroom/CNN_20100426_050000_CNN_Newsroom.thumbs/CNN_20100426_050000_CNN_Newsroom_001225.jpg,"decisions. we need to stop clear-cutting forests, we need to protect the forests. that's the simplest way of cutting greenhouse gases. yeah. i have to ask you -- and prevent global warming. either of you can respond, but what do you make of those who say that -- who question            _"
https://archive.org/details/CNN_20100424_210000_CNN_Newsroom#start/1044/end/1079,4/24/2010 21:17:39,CNN,CNN Newsroom,CNN_20100424_210000_CNN_Newsroom,https://archive.org/download/CNN_20100424_210000_CNN_Newsroom/CNN_20100424_210000_CNN_Newsroom.thumbs/CNN_20100424_210000_CNN_Newsroom_000030.jpg,"face a major roadblock with this. reporter: that's right, don. in fact, dana and i just confirming that republican senator lindsey graham is now abruptly announcing he's pulling out of the separate climate change talks."
https://archive.org/details/CNN_20100430_100000_American_Morning#start/8028/end/8063,4/30/2010 12:14:03,CNN,American Morning,CNN_20100430_100000_American_Morning,https://archive.org/download/CNN_20100430_100000_American_Morning/CNN_20100430_100000_American_Morning.thumbs/CNN_20100430_100000_American_Morning_008010.jpg,"asking the white house to do? stop the five-year plan on drilling on the offshore continental united states until we get to the bottom of this. you know, the president wants to pass a climate change bill later"
