URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20180822_090000_First_Look#start/3038/end/3073,8/22/2018 9:50:53,MSNBC,First Look,MSNBCW_20180822_090000_First_Look,https://archive.org/download/MSNBCW_20180822_090000_First_Look/MSNBCW_20180822_090000_First_Look.thumbs/MSNBCW_20180822_090000_First_Look_003028.jpg,"india flooding, 1 million displaced. idlib in syria about to be bombed. iraq, syria, currency in india. reunifications. global warming."
https://archive.org/details/MSNBCW_20180802_160000_Andrea_Mitchell_Reports#start/1288/end/1323,8/2/2018 16:21:43,MSNBC,Andrea Mitchell Reports,MSNBCW_20180802_160000_Andrea_Mitchell_Reports,https://archive.org/download/MSNBCW_20180802_160000_Andrea_Mitchell_Reports/MSNBCW_20180802_160000_Andrea_Mitchell_Reports.thumbs/MSNBCW_20180802_160000_Andrea_Mitchell_Reports_001288.jpg,"but as far as when it comes to climate change and the regulation of greenhouse gas emissions, it's no more effective than kansas, and so therefore it should not get an exception. and heidi, you've been"
https://archive.org/details/MSNBCW_20180828_200000_Deadline_White_House#start/3305/end/3340,8/28/2018 20:55:20,MSNBC,Deadline White House,MSNBCW_20180828_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20180828_200000_Deadline_White_House/MSNBCW_20180828_200000_Deadline_White_House.thumbs/MSNBCW_20180828_200000_Deadline_White_House_003297.jpg,"we have politicians in congress that refuse to look -- if you look at congressional oversight, it's sorely lacking. we have a situation in which the main culprits, terrible fraps on the island -- infrastructure on the island, terrible federal government response, and a mix of climate change and"
https://archive.org/details/MSNBCW_20180830_000000_All_In_With_Chris_Hayes#start/797/end/832,8/30/2018 0:13:32,MSNBC,All In With Chris Hayes,MSNBCW_20180830_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20180830_000000_All_In_With_Chris_Hayes/MSNBCW_20180830_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20180830_000000_All_In_With_Chris_Hayes_000777.jpg,"administration that he prove to the american people his first position was public service. i briefed every political appointee for the first three years on what it means to serve the public. that before you come to this administration to do work on health care or climate change or"
https://archive.org/details/MSNBCW_20180823_210000_MTP_Daily#start/1933/end/1968,8/23/2018 21:32:28,MSNBC,MTP Daily,MSNBCW_20180823_210000_MTP_Daily,https://archive.org/download/MSNBCW_20180823_210000_MTP_Daily/MSNBCW_20180823_210000_MTP_Daily.thumbs/MSNBCW_20180823_210000_MTP_Daily_001917.jpg,"it used to not be climate change, it used to be global warming. that wasn't working too well because it was getting too cold all over the place. we have some bad hombres here and we're to get him out."
https://archive.org/details/MSNBCW_20180819_180000_MSNBC_Live_With_David_Gura#start/1786/end/1821,8/19/2018 18:30:01,MSNBC,MSNBC Live With David Gura,MSNBCW_20180819_180000_MSNBC_Live_With_David_Gura,https://archive.org/download/MSNBCW_20180819_180000_MSNBC_Live_With_David_Gura/MSNBCW_20180819_180000_MSNBC_Live_With_David_Gura.thumbs/MSNBCW_20180819_180000_MSNBC_Live_With_David_Gura_001768.jpg,"reduce greenhouse gases over ten years. president trump vowed to get rid of that during the campaign. coal miners were some of his strongest supporters. west virginia voted for petroleum president trump by 42 percentage"
https://archive.org/details/MSNBCW_20180802_190000_MSNBC_Live_With_Ali_Velshi#start/2525/end/2560,8/2/2018 19:42:20,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20180802_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20180802_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20180802_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20180802_190000_MSNBC_Live_With_Ali_Velshi_002517.jpg,"jobs and growth to foreign markets and significantly increases the amount of oil that this country will have to consume, which means more greenhouse gases, so it just makes no sense. oil prices was actually the problem."
https://archive.org/details/MSNBCW_20180807_220000_The_Beat_With_Ari_Melber#start/3238/end/3273,8/7/2018 22:54:13,MSNBC,The Beat With Ari Melber,MSNBCW_20180807_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20180807_220000_The_Beat_With_Ari_Melber/MSNBCW_20180807_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20180807_220000_The_Beat_With_Ari_Melber_003238.jpg,"is he like a middle-schooler who is insisting they don't care because they care so much. what thing that drives me nuts about this administration is putting citizens lives in danger by the denial of global"
https://archive.org/details/MSNBCW_20180815_000000_All_In_With_Chris_Hayes#start/2355/end/2390,8/15/2018 0:39:30,MSNBC,All In With Chris Hayes,MSNBCW_20180815_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20180815_000000_All_In_With_Chris_Hayes/MSNBCW_20180815_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20180815_000000_All_In_With_Chris_Hayes_002338.jpg,"medicare for all? yeah. should the rich pay their fair share of taxes. yeah. should we deal with climate"
https://archive.org/details/MSNBCW_20180805_230000_Kasie_DC#start/6753/end/6788,8/6/2018 0:52:48,MSNBC,Kasie DC,MSNBCW_20180805_230000_Kasie_DC,https://archive.org/download/MSNBCW_20180805_230000_Kasie_DC/MSNBCW_20180805_230000_Kasie_DC.thumbs/MSNBCW_20180805_230000_Kasie_DC_006747.jpg,"governor brown called it, quote, reckless. other states are set to challenged ed administration o. they detail one decade in recent history and politics got in the way of combatting climate"
