URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/BBCNEWS_20170410_140000_BBC_News#start/1582/end/1617,4/10/2017 14:26:37,BBCNEWS,BBC News,BBCNEWS_20170410_140000_BBC_News,https://archive.org/download/BBCNEWS_20170410_140000_BBC_News/BBCNEWS_20170410_140000_BBC_News.thumbs/BBCNEWS_20170410_140000_BBC_News_001557.jpg,"bleached severely and this year, the central part bleached severely. it depends whether we have more of these mass events occurring in the next two years and get the global warming projections,"
https://archive.org/details/BBCNEWS_20170410_120000_BBC_News_at_One#start/1210/end/1245,4/10/2017 12:20:25,BBCNEWS,BBC News at One,BBCNEWS_20170410_120000_BBC_News_at_One,https://archive.org/download/BBCNEWS_20170410_120000_BBC_News_at_One/BBCNEWS_20170410_120000_BBC_News_at_One.thumbs/BBCNEWS_20170410_120000_BBC_News_at_One_001198.jpg,"and, this year, the central third of the reef has bleached severely. it's not irreparable but it does depend on whether we have more of these mass bleaching events occurring in the next few years. looking at the global warming trajectories,"
https://archive.org/details/BBCNEWS_20170410_160000_BBC_News_at_Five#start/1821/end/1856,4/10/2017 16:30:36,BBCNEWS,BBC News at Five,BBCNEWS_20170410_160000_BBC_News_at_Five,https://archive.org/download/BBCNEWS_20170410_160000_BBC_News_at_Five/BBCNEWS_20170410_160000_BBC_News_at_Five.thumbs/BBCNEWS_20170410_160000_BBC_News_at_Five_001797.jpg,"neighbouring ones. what is the solution? rising ocean temperatures is causing this. and with man-made climate change, and"
https://archive.org/details/BBCNEWS_20170426_120000_BBC_News_at_One#start/1663/end/1698,4/26/2017 12:27:58,BBCNEWS,BBC News at One,BBCNEWS_20170426_120000_BBC_News_at_One,https://archive.org/download/BBCNEWS_20170426_120000_BBC_News_at_One/BBCNEWS_20170426_120000_BBC_News_at_One.thumbs/BBCNEWS_20170426_120000_BBC_News_at_One_001648.jpg,"and will continue, creating a north-south divide in ourflora and fauna. we found as you might expect that under climate change, the"
https://archive.org/details/BBCNEWS_20170416_070000_Breakfast#start/1281/end/1316,4/16/2017 7:21:36,BBCNEWS,Breakfast,BBCNEWS_20170416_070000_Breakfast,https://archive.org/download/BBCNEWS_20170416_070000_Breakfast/BBCNEWS_20170416_070000_Breakfast.thumbs/BBCNEWS_20170416_070000_Breakfast_001257.jpg,"signed the letter represent but on behalf of the majority of people in the uk. two thirds of british people are concerned about climate change and when you ask what it is that people are most worried about in relation to climate change, 80% of"
https://archive.org/details/BBCNEWS_20170430_100000_BBC_News#start/1468/end/1503,4/30/2017 10:24:43,BBCNEWS,BBC News,BBCNEWS_20170430_100000_BBC_News,https://archive.org/download/BBCNEWS_20170430_100000_BBC_News/BBCNEWS_20170430_100000_BBC_News.thumbs/BBCNEWS_20170430_100000_BBC_News_001468.jpg,"and his critics, will agree. meanwhile hours before the rally, thousands of people across the united states took part in protests to express their concern about climate change."
https://archive.org/details/BBCNEWS_20170406_150000_BBC_News#start/2843/end/2878,4/6/2017 15:47:38,BBCNEWS,BBC News,BBCNEWS_20170406_150000_BBC_News,https://archive.org/download/BBCNEWS_20170406_150000_BBC_News/BBCNEWS_20170406_150000_BBC_News.thumbs/BBCNEWS_20170406_150000_BBC_News_002817.jpg,"investment and on what terms will china make in the united states. it is more fraught, whereas climate change was pretty much a win-win, which is something the chinese a lwa ys which is something the chinese always like to talk about. the chinese notably have said very little publicly about climate change"
https://archive.org/details/BBCNEWS_20170414_233000_Weather_World#start/972/end/1007,4/14/2017 23:46:27,BBCNEWS,Weather World,BBCNEWS_20170414_233000_Weather_World,https://archive.org/download/BBCNEWS_20170414_233000_Weather_World/BBCNEWS_20170414_233000_Weather_World.thumbs/BBCNEWS_20170414_233000_Weather_World_000958.jpg,"disaster in colombia, torrential rains is a mudslide into town, submerging homes, businesses and people. the death toll reaches into the hundreds. some in the area have blamed climate change for the"
https://archive.org/details/BBCNEWS_20170405_203000_Outside_Source#start/1358/end/1393,4/5/2017 20:52:53,BBCNEWS,Outside Source,BBCNEWS_20170405_203000_Outside_Source,https://archive.org/download/BBCNEWS_20170405_203000_Outside_Source/BBCNEWS_20170405_203000_Outside_Source.thumbs/BBCNEWS_20170405_203000_Outside_Source_001348.jpg,"interview to cbs. you say you are your father 's daughter and you have critics, but people say, where is she on planned parenthood and gay rights? on the rights of women and climate change?"
https://archive.org/details/BBCNEWS_20170427_080000_Victoria_Derbyshire#start/930/end/965,4/27/2017 8:15:45,BBCNEWS,Victoria Derbyshire,BBCNEWS_20170427_080000_Victoria_Derbyshire,https://archive.org/download/BBCNEWS_20170427_080000_Victoria_Derbyshire/BBCNEWS_20170427_080000_Victoria_Derbyshire.thumbs/BBCNEWS_20170427_080000_Victoria_Derbyshire_000927.jpg,"and pro-palestinian students. it's probably fair to say that students are among the most politically engaged people in society. they are known for having strong opinions, for standing together on things like climate change,"
