URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/962/end/997,8/15/2010 14:16:17,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_000955.jpg,"business as usual. so that strikes me as the scientific case for global warming. that is, that it is happening, it is caused by greenhouse gas emissio emissions, and what we do about those greenhouse gas emissions will determine how hot the"
https://archive.org/details/CNN_20100831_100000_American_Morning#start/2112/end/2147,8/31/2010 10:35:27,CNN,American Morning,CNN_20100831_100000_American_Morning,https://archive.org/download/CNN_20100831_100000_American_Morning/CNN_20100831_100000_American_Morning.thumbs/CNN_20100831_100000_American_Morning_002094.jpg,"consumers to be better informed about how much mileage they're actually getting a gallon. by 2012 they are posting new stickers that use a letter grade, a-plus through d to rate the vehicle's fuel economy and also its level of greenhouse gas emissions."
https://archive.org/details/CNN_20100811_100000_American_Morning#start/6246/end/6281,8/11/2010 11:44:21,CNN,American Morning,CNN_20100811_100000_American_Morning,https://archive.org/download/CNN_20100811_100000_American_Morning/CNN_20100811_100000_American_Morning.thumbs/CNN_20100811_100000_American_Morning_006230.jpg,"warming and climate change. but as far as every day weather, it's the circulations and the longer-term oscillations to really control our every day weather. remember last summer we started off really cold, this past winter was pretty harsh as well. what climate change does to"
https://archive.org/details/CNN_20100815_160000_State_of_the_Union#start/3025/end/3060,8/15/2010 16:50:40,CNN,State of the Union,CNN_20100815_160000_State_of_the_Union,https://archive.org/download/CNN_20100815_160000_State_of_the_Union/CNN_20100815_160000_State_of_the_Union.thumbs/CNN_20100815_160000_State_of_the_Union_003023.jpg,"you so much for trying to explain this weather to us. bear it for now and look on your dot-com sight. climate.nasa.gov. and at the top of the hour, fareed zakaria will have a discussion on global warming and"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/956/end/991,8/15/2010 17:16:11,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000955.jpg,"that's we make as a society to either reduce carbon emissions or just to carry on with business as usual. so that strikes me as the scientific case for global warming. that is, that it is happening, it is caused by greenhouse gas emissions, and what we do about"
https://archive.org/details/CNN_20100827_170000_CNN_Newsroom#start/6082/end/6117,8/27/2010 18:41:37,CNN,CNN Newsroom,CNN_20100827_170000_CNN_Newsroom,https://archive.org/download/CNN_20100827_170000_CNN_Newsroom/CNN_20100827_170000_CNN_Newsroom.thumbs/CNN_20100827_170000_CNN_Newsroom_006080.jpg,"my money. my choice. my meineke. time now for 'mission possible.' you have got to meet this cat. he has drawn attention to global"
https://archive.org/details/CNN_20100826_230000_John_King_USA#start/3159/end/3194,8/26/2010 23:52:54,CNN,John King USA,CNN_20100826_230000_John_King_USA,https://archive.org/download/CNN_20100826_230000_John_King_USA/CNN_20100826_230000_John_King_USA.thumbs/CNN_20100826_230000_John_King_USA_003143.jpg,"murkowski, she didn't like the proposal or by the time she got around it, she said no. both teams are right. she did in the end oppose it from regulating greenhouse gases. the vote failed but she did come out for it."
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/929/end/964,8/15/2010 14:15:44,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_000925.jpg,"winter. but all over time pointing upwards. that is, upward rise. the mean temperature is rising. right. so we think that's because of the increases in greenhouse gases that industrial civilization and agriculture have put into the atmosphere. and what we anticipate is that because we're continuing to add"
https://archive.org/details/CNN_20100811_100000_American_Morning#start/6231/end/6266,8/11/2010 11:44:06,CNN,American Morning,CNN_20100811_100000_American_Morning,https://archive.org/download/CNN_20100811_100000_American_Morning/CNN_20100811_100000_American_Morning.thumbs/CNN_20100811_100000_American_Morning_006230.jpg,"and the air, it is a complex system. very complicated. and there's layers and layers and layers of feedback systems. certainly when you warm the polar regions, that's probably the worst feedback system there is when it comes to global"
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/1151/end/1186,8/15/2010 14:19:26,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_001135.jpg,"politicizes technologies, you're doing worse than nothing. you're actually impairing your ability to respond in the long run. and that's my major concern along -- but if you were to have a carbon tax, if you were to have a gas tax -- you can put in the carbon tax. no, but you would reduce the"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/925/end/960,8/15/2010 17:15:40,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000925.jpg,"amount of variability from one summer to the next summer or even from one winter to the next winter. but all over time pointing upwards. that is, upward rise. the mean temperature is rising. right. so we think that's because of the increases in greenhouse gases that industrial civilization and agriculture have put into the atmosphere."
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/1153/end/1188,8/15/2010 17:19:28,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_001135.jpg,"you're actually impairing your ability to respond in the long run. and that's my major concern along -- but if you were to have a carbon tax, if you were to have a gas tax -- you can put in the carbon tax. no, but you would reduce the consumption -- that which you tax you get less of."
https://archive.org/details/CNN_20100831_100000_American_Morning#start/4986/end/5021,8/31/2010 11:23:21,CNN,American Morning,CNN_20100831_100000_American_Morning,https://archive.org/download/CNN_20100831_100000_American_Morning/CNN_20100831_100000_American_Morning.thumbs/CNN_20100831_100000_American_Morning_004971.jpg,"economy and also its level of greenhouse gas emissions. the stickers will also inform buyers how much money they'll save over five years, comparing hybrids with gas-only powered vehicles. the food and drug administration has uncovered a host of serious safety"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/1017/end/1052,8/15/2010 17:17:12,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_001015.jpg,"it effectively? we know how to reduce greenhouse gas emissions. we stop using fuels that emit it. it may not be economically pleasant. but that's different from -- we know how to do it. we don't have a replacement technology right now. well, we don't --  _"
https://archive.org/details/CNN_20100802_170000_CNN_Newsroom#start/155/end/190,8/2/2010 17:02:50,CNN,CNN Newsroom,CNN_20100802_170000_CNN_Newsroom,https://archive.org/download/CNN_20100802_170000_CNN_Newsroom/CNN_20100802_170000_CNN_Newsroom.thumbs/CNN_20100802_170000_CNN_Newsroom_000147.jpg,"i want you to listen to these two people talking. the first one is ed marquis, the chairman of energy independence and global warming, and then you'll hear the response from doug subtles."
https://archive.org/details/CNN_20100822_140000_Fareed_Zakaria_GPS#start/2463/end/2498,8/22/2010 14:41:18,CNN,Fareed Zakaria GPS,CNN_20100822_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100822_140000_Fareed_Zakaria_GPS/CNN_20100822_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100822_140000_Fareed_Zakaria_GPS_002454.jpg,"we are in very many important ways extremely interdependent. our economies are. but even on issues like global warming or on nuclear proliferation we are very tied together. do you buy that, niall? because china is a thoroughly"
https://archive.org/details/CNN_20100827_170000_CNN_Newsroom#start/5956/end/5991,8/27/2010 18:39:31,CNN,CNN Newsroom,CNN_20100827_170000_CNN_Newsroom,https://archive.org/download/CNN_20100827_170000_CNN_Newsroom/CNN_20100827_170000_CNN_Newsroom.thumbs/CNN_20100827_170000_CNN_Newsroom_005930.jpg,"freezing water, high altitude, he puts his health at risk to highlight the risk of global warming. we'll to talk to louis pew next in 'mission possible.' my subaru saved my life. i won't ever forget that."
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/896/end/931,8/15/2010 14:15:11,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_000895.jpg,"attribute any one single event or even a group of disparate events to something as kind of slow-acting but pervasive like global warming. so we know that the planet is warming. this decade is the warmest"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/895/end/930,8/15/2010 17:15:10,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000895.jpg,"attribute any one single event or even a group of disparate events to something as kind of slow-acting but pervasive like global warming. so we know that the planet is warming. this decade is the warmest"
https://archive.org/details/CNN_20100815_130000_State_of_the_Union#start/2723/end/2758,8/15/2010 13:45:38,CNN,State of the Union,CNN_20100815_130000_State_of_the_Union,https://archive.org/download/CNN_20100815_130000_State_of_the_Union/CNN_20100815_130000_State_of_the_Union.thumbs/CNN_20100815_130000_State_of_the_Union_002724.jpg,"wave in russia was specifically caused by global warming, that takes the benefit of hindsight. we will only know what is happening ten years from now? yeah, there is multiple lines of evidence that tell us this,"
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/1008/end/1043,8/15/2010 14:17:03,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_000985.jpg,"spending large amounts of capital that would be dissipated when it could be invested in the future in technologies that frankly you and i don't even know about. so -- what do you mean we can't do it effectively? we know how to reduce greenhouse gas emissions. we stop using fuels that emit"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/972/end/1007,8/15/2010 17:16:27,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000955.jpg,"those greenhouse gas emissions will determine how hot the planet gets. is there anything there you disagree with? it's very clear the planet's warmer than it was and that people have something to do with it. what you're concerned about is the magnitude and the rate of the warming. and i think it's quite"
https://archive.org/details/CNN_20100815_140000_Fareed_Zakaria_GPS#start/831/end/866,8/15/2010 14:14:06,CNN,Fareed Zakaria GPS,CNN_20100815_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_140000_Fareed_Zakaria_GPS/CNN_20100815_140000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_140000_Fareed_Zakaria_GPS_000805.jpg,"water. fires burning out of control in russia. floods in europe. so is this just another summer on planet earth, or is it the apocalypse? or is it global warming? and whatever it is, how will it affect all of us and our"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/833/end/868,8/15/2010 17:14:08,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000835.jpg,"floods in europe. so is this just another summer on planet earth, or is it the apocalypse? or is it global warming? and whatever it is, how will it affect all of us and our economies? to help me answer these"
https://archive.org/details/CNN_20100815_170000_Fareed_Zakaria_GPS#start/205/end/240,8/15/2010 17:03:40,CNN,Fareed Zakaria GPS,CNN_20100815_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100815_170000_Fareed_Zakaria_GPS/CNN_20100815_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100815_170000_Fareed_Zakaria_GPS_000206.jpg,"the world evidence of global warming? that's what i wanted to know. so i've brought together a great panel with jeff sachs and two climate scientists to tell me what they're seeing. then, what's islam all about? especially islam in america."
https://archive.org/details/CNN_20100810_130000_CNN_Newsroom#start/4879/end/4914,8/10/2010 14:21:34,CNN,CNN Newsroom,CNN_20100810_130000_CNN_Newsroom,https://archive.org/download/CNN_20100810_130000_CNN_Newsroom/CNN_20100810_130000_CNN_Newsroom.thumbs/CNN_20100810_130000_CNN_Newsroom_004852.jpg,"is this when we have a discussion about global warming and how it's affecting the entire planet? we need more time for that. you turn to the doctor for medical expertise, right? but aren't you the expert when it comes to your own body?"
https://archive.org/details/CNN_20100808_180000_CNN_Newsroom#start/2250/end/2285,8/8/2010 18:37:45,CNN,CNN Newsroom,CNN_20100808_180000_CNN_Newsroom,https://archive.org/download/CNN_20100808_180000_CNN_Newsroom/CNN_20100808_180000_CNN_Newsroom.thumbs/CNN_20100808_180000_CNN_Newsroom_002244.jpg,"my goodness. well, karen, thanks so much for that. appreciate it. i wish we could get some relief. and speaking of all these hot temperatures, the folks who are very concerned about global warming, and there are lots of them all over the world, are"
https://archive.org/details/CNN_20100822_170000_Fareed_Zakaria_GPS#start/2228/end/2263,8/22/2010 17:37:23,CNN,Fareed Zakaria GPS,CNN_20100822_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNN_20100822_170000_Fareed_Zakaria_GPS/CNN_20100822_170000_Fareed_Zakaria_GPS.thumbs/CNN_20100822_170000_Fareed_Zakaria_GPS_002214.jpg,"really a race where there's only one winner to see who's going to be the biggest economy. we are in very many important ways extremely interdependent. our economies are. but even on issues like global warming or on nuclear proliferation we are very tied together."
