URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20190918_170000_MSNBC_Live_With_Velshi_and_Ruhle#start/125/end/160,9/18/2019 17:02:20,MSNBC,MSNBC Live With Velshi and Ruhle,MSNBCW_20190918_170000_MSNBC_Live_With_Velshi_and_Ruhle,https://archive.org/download/MSNBCW_20190918_170000_MSNBC_Live_With_Velshi_and_Ruhle/MSNBCW_20190918_170000_MSNBC_Live_With_Velshi_and_Ruhle.thumbs/MSNBCW_20190918_170000_MSNBC_Live_With_Velshi_and_Ruhle_000120.jpg,"that but we have our waiver. we'll stick to this stricter emissions standards because that's important to us those greenhouse gases that comes out of those vehicles, they're causing climate change,"
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/2584/end/2619,9/22/2019 0:43:19,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_002578.jpg,"change is talked about, especially with the presidential debates, we'll have we will talk about health care now. next topic, climate change. next topic, race. in reality we should talk about all of these issues within the context of the climate crisis."
https://archive.org/details/MSNBCW_20190922_140000_AM_Joy#start/2269/end/2304,9/22/2019 14:38:04,MSNBC,AM Joy,MSNBCW_20190922_140000_AM_Joy,https://archive.org/download/MSNBCW_20190922_140000_AM_Joy/MSNBCW_20190922_140000_AM_Joy.thumbs/MSNBCW_20190922_140000_AM_Joy_002278.jpg,"protesting the climate crisis."
https://archive.org/details/MSNBCW_20190921_210000_PoliticsNation_With_Al_Sharpton#start/3158/end/3193,9/21/2019 21:52:53,MSNBC,PoliticsNation With Al Sharpton,MSNBCW_20190921_210000_PoliticsNation_With_Al_Sharpton,https://archive.org/download/MSNBCW_20190921_210000_PoliticsNation_With_Al_Sharpton/MSNBCW_20190921_210000_PoliticsNation_With_Al_Sharpton.thumbs/MSNBCW_20190921_210000_PoliticsNation_With_Al_Sharpton_003148.jpg,"people with the march with gun violence and the march yesterday within the global warming, those are all impacts that affect us. they are killing us fast and killing us slowly. and yesterday i think the march is no matter if it has to do with politics or global warming,"
https://archive.org/details/MSNBCW_20190923_210000_MTP_Daily#start/3520/end/3555,9/23/2019 21:58:55,MSNBC,MTP Daily,MSNBCW_20190923_210000_MTP_Daily,https://archive.org/download/MSNBCW_20190923_210000_MTP_Daily/MSNBCW_20190923_210000_MTP_Daily.thumbs/MSNBCW_20190923_210000_MTP_Daily_003509.jpg,"in case you missed it, the growing global movement to urge action on the climate crisis is a big deal. it is such that big deal that last week millions of demonstrators around the world, many of them young people took to the streets to call for action on climate change."
https://archive.org/details/MSNBCW_20190917_100000_Morning_Joe#start/5508/end/5543,9/17/2019 11:32:03,MSNBC,Morning Joe,MSNBCW_20190917_100000_Morning_Joe,https://archive.org/download/MSNBCW_20190917_100000_Morning_Joe/MSNBCW_20190917_100000_Morning_Joe.thumbs/MSNBCW_20190917_100000_Morning_Joe_005487.jpg,"the air pollute ant exceeds nationally mandated standards and a recent study found that methane trapped heat at a rate 80 times that of co 2 accounting for a quarter of current global warming."
https://archive.org/details/MSNBCW_20190921_140000_AM_Joy#start/5838/end/5873,9/21/2019 15:37:33,MSNBC,AM Joy,MSNBCW_20190921_140000_AM_Joy,https://archive.org/download/MSNBCW_20190921_140000_AM_Joy/MSNBCW_20190921_140000_AM_Joy.thumbs/MSNBCW_20190921_140000_AM_Joy_005819.jpg,"a lawsuit against the trump administration. with more than 20% of the country's greenhouse gases coming from vehicles, loosening emissions standards threatens to aggravate the driving forces of global warming. by the way, here's a reminder of what los angeles looked like"
https://archive.org/details/MSNBCW_20190925_100000_Morning_Joe#start/6039/end/6074,9/25/2019 11:40:54,MSNBC,Morning Joe,MSNBCW_20190925_100000_Morning_Joe,https://archive.org/download/MSNBCW_20190925_100000_Morning_Joe/MSNBCW_20190925_100000_Morning_Joe.thumbs/MSNBCW_20190925_100000_Morning_Joe_006029.jpg,"our adversaries such as china and russia if we're going to contain both climate change and nuclear proliferation. so senator coons, on climate change the president apparently showed up for about ten minutes at the climate change meeting at"
https://archive.org/details/MSNBCW_20190921_160000_Weekends_With_Alex_Witt#start/1866/end/1901,9/21/2019 16:31:21,MSNBC,Weekends With Alex Witt,MSNBCW_20190921_160000_Weekends_With_Alex_Witt,https://archive.org/download/MSNBCW_20190921_160000_Weekends_With_Alex_Witt/MSNBCW_20190921_160000_Weekends_With_Alex_Witt.thumbs/MSNBCW_20190921_160000_Weekends_With_Alex_Witt_001859.jpg,"white house and it has to do with climate change."
https://archive.org/details/MSNBCW_20190926_090000_First_Look#start/2578/end/2613,9/26/2019 9:43:13,MSNBC,First Look,MSNBCW_20190926_090000_First_Look,https://archive.org/download/MSNBCW_20190926_090000_First_Look/MSNBCW_20190926_090000_First_Look.thumbs/MSNBCW_20190926_090000_First_Look_002579.jpg,"among climate change, a sobering new report from the united nations is looking at the sweeping consequences of climate change. the report by the inter governmental panel on climate"
