URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/FOXNEWSW_20120622_070000_Red_Eye#start/1109/end/1144,6/22/2012 7:18:44,FOXNEWS,Red Eye,FOXNEWSW_20120622_070000_Red_Eye,https://archive.org/download/FOXNEWSW_20120622_070000_Red_Eye/FOXNEWSW_20120622_070000_Red_Eye.thumbs/FOXNEWSW_20120622_070000_Red_Eye_001110.jpg,"if you can do it universally, i have no problem. i have about a minute. jedediah, i think do they have climate change, this is"
https://archive.org/details/FOXNEWSW_20120623_070000_Red_Eye#start/294/end/329,6/23/2012 7:05:09,FOXNEWS,Red Eye,FOXNEWSW_20120623_070000_Red_Eye,https://archive.org/download/FOXNEWSW_20120623_070000_Red_Eye/FOXNEWSW_20120623_070000_Red_Eye.thumbs/FOXNEWSW_20120623_070000_Red_Eye_000270.jpg,"commitment to facts. and so, you know, that's why i hit you on the 'obviously.' okay. today. hillary is in rio at the u.n. environment conference, giving away $2 billion of our mon tote third world for climate change."
https://archive.org/details/FOXNEWSW_20120623_050000_Greta_Van_Susteren#start/294/end/329,6/23/2012 5:05:09,FOXNEWS,Greta Van Susteren,FOXNEWSW_20120623_050000_Greta_Van_Susteren,https://archive.org/download/FOXNEWSW_20120623_050000_Greta_Van_Susteren/FOXNEWSW_20120623_050000_Greta_Van_Susteren.thumbs/FOXNEWSW_20120623_050000_Greta_Van_Susteren_000270.jpg,"commitment to facts. and so, you know, that's why i hit you on the 'obviously.' okay. today. hillary is in rio at the u.n. environment conference, giving away $2 billion of our mon tote third world for climate change."
https://archive.org/details/FOXNEWSW_20120623_070000_Red_Eye#start/327/end/362,6/23/2012 7:05:42,FOXNEWS,Red Eye,FOXNEWSW_20120623_070000_Red_Eye,https://archive.org/download/FOXNEWSW_20120623_070000_Red_Eye/FOXNEWSW_20120623_070000_Red_Eye.thumbs/FOXNEWSW_20120623_070000_Red_Eye_000300.jpg,"it's -- it's a very serious step. it would transfer jurisdiction over much of our environmental legislation on climate change and global warming and cap-and-trade and carbon, to the united nations."
https://archive.org/details/FOXNEWSW_20120623_050000_Greta_Van_Susteren#start/325/end/360,6/23/2012 5:05:40,FOXNEWS,Greta Van Susteren,FOXNEWSW_20120623_050000_Greta_Van_Susteren,https://archive.org/download/FOXNEWSW_20120623_050000_Greta_Van_Susteren/FOXNEWSW_20120623_050000_Greta_Van_Susteren.thumbs/FOXNEWSW_20120623_050000_Greta_Van_Susteren_000300.jpg,"that agreement. it's -- it's a very serious step. it would transfer jurisdiction over much of our environmental legislation on climate change and global warming and cap-and-trade and carbon, to the"
https://archive.org/details/FOXNEWSW_20120620_100000_FOX_and_Friends#start/8255/end/8290,6/20/2012 12:17:50,FOXNEWS,FOX and Friends,FOXNEWSW_20120620_100000_FOX_and_Friends,https://archive.org/download/FOXNEWSW_20120620_100000_FOX_and_Friends/FOXNEWSW_20120620_100000_FOX_and_Friends.thumbs/FOXNEWSW_20120620_100000_FOX_and_Friends_008250.jpg,"bypasses the senate confirmation process. in marcher 2011 -- april, grants waivers to dodge tougher greenhouse gas regulations. these are ways -- his argument            _"
https://archive.org/details/FOXNEWSW_20120626_010000_Hannity#start/1866/end/1901,6/26/2012 1:31:21,FOXNEWS,Hannity,FOXNEWSW_20120626_010000_Hannity,https://archive.org/download/FOXNEWSW_20120626_010000_Hannity/FOXNEWSW_20120626_010000_Hannity.thumbs/FOXNEWSW_20120626_010000_Hannity_001860.jpg,"climate change and gave away $2 billion of our money to a fund to be turned over to the third world dictators allegedly to help them deal with climate change. how much? two billion. and that's the down payment on a $100 billion fun we are"
https://archive.org/details/FOXNEWSW_20120626_230000_The_FOX_Report_With_Shepard_Smith#start/3524/end/3559,6/26/2012 23:58:59,FOXNEWS,The FOX Report With Shepard Smith,FOXNEWSW_20120626_230000_The_FOX_Report_With_Shepard_Smith,https://archive.org/download/FOXNEWSW_20120626_230000_The_FOX_Report_With_Shepard_Smith/FOXNEWSW_20120626_230000_The_FOX_Report_With_Shepard_Smith.thumbs/FOXNEWSW_20120626_230000_The_FOX_Report_With_Shepard_Smith_003510.jpg,"regulations meant to limit greenhouse gas emission. number three, u.s. intelligence officials say despite reports of syria. the army stable. number two, firefighters battle record triple digit temperatures in colorado today"
https://archive.org/details/FOXNEWSW_20120622_070000_Red_Eye#start/1125/end/1160,6/22/2012 7:19:00,FOXNEWS,Red Eye,FOXNEWSW_20120622_070000_Red_Eye,https://archive.org/download/FOXNEWSW_20120622_070000_Red_Eye/FOXNEWSW_20120622_070000_Red_Eye.thumbs/FOXNEWSW_20120622_070000_Red_Eye_001110.jpg,"balogna. it is only for things they like, and it doesn't do anything about spending. it is about spending. it is not about taxation. they don't care about spending. this is all the same class warfare. whether you like the policy or not this is pro climate"
https://archive.org/details/FOXNEWSW_20120601_220000_Special_Report_With_Bret_Baier#start/1616/end/1651,6/1/2012 22:27:11,FOXNEWS,Special Report With Bret Baier,FOXNEWSW_20120601_220000_Special_Report_With_Bret_Baier,https://archive.org/download/FOXNEWSW_20120601_220000_Special_Report_With_Bret_Baier/FOXNEWSW_20120601_220000_Special_Report_With_Bret_Baier.thumbs/FOXNEWSW_20120601_220000_Special_Report_With_Bret_Baier_001590.jpg,"global warming enthusiasts. the grapevine is next. prilos isn't for fast relief. try alka-seltzer. it kills heartburn fast. yeehaw!"
