URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi#start/1847/end/1882,4/22/2019 19:31:02,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi_001829.jpg,"let's take a quick look at that. the goal is to cut global emissions 40 to 60% below the levels they were at in 2010 by 2030 and neutralize human caused greenhouse gases entirely by"
https://archive.org/details/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi#start/1781/end/1816,4/1/2019 19:29:56,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi_001768.jpg,"other things. because of its unique location, the baseline observatory is only one of four sites in the world taking critical greenhouse gas measurements. why is it important to sample those gases? what's happening with the greenhouse gases, as you may"
https://archive.org/details/MSNBCW_20190414_220000_Meet_the_Press#start/2219/end/2254,4/14/2019 22:37:14,MSNBC,Meet the Press,MSNBCW_20190414_220000_Meet_the_Press,https://archive.org/download/MSNBCW_20190414_220000_Meet_the_Press/MSNBCW_20190414_220000_Meet_the_Press.thumbs/MSNBCW_20190414_220000_Meet_the_Press_002218.jpg,"number one, i would attack climate change. a lot of these people coming north are climate refugees. the fact donald trump has waved the white flag to climate change"
https://archive.org/details/MSNBCW_20190401_140000_MSNBC_Live_With_Hallie_Jackson#start/2765/end/2800,4/1/2019 14:46:20,MSNBC,MSNBC Live With Hallie Jackson,MSNBCW_20190401_140000_MSNBC_Live_With_Hallie_Jackson,https://archive.org/download/MSNBCW_20190401_140000_MSNBC_Live_With_Hallie_Jackson/MSNBCW_20190401_140000_MSNBC_Live_With_Hallie_Jackson.thumbs/MSNBCW_20190401_140000_MSNBC_Live_With_Hallie_Jackson_002760.jpg,"reduce those greenhouse gases, can we reverse the climate change we're seeing now? right now, nobody knows. and, of course, we haven't done anything really to make that reversal happen. so, the jury is out and we'll"
https://archive.org/details/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi#start/1860/end/1895,4/1/2019 19:31:15,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190401_190000_MSNBC_Live_With_Ali_Velshi_001858.jpg,"reducing greenhouse gases and are we too late? time will tell. al roker for us in the arctic. on the issue of countering climate change, this administration has taken several steps that the u.s. accountability office has called"
https://archive.org/details/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi#start/1974/end/2009,4/22/2019 19:33:09,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190422_190000_MSNBC_Live_With_Ali_Velshi_001949.jpg,"defeat climate change nationally, but we have to make this a priority. that's why i have today am asking democratic colleagues who are running for this office to call for a climate change debate. we have to get everybody putting their plans out there. we need to debate on climate change."
https://archive.org/details/MSNBCW_20190429_130000_MSNBC_Live_With_Stephanie_Ruhle#start/1965/end/2000,4/29/2019 13:33:00,MSNBC,MSNBC Live With Stephanie Ruhle,MSNBCW_20190429_130000_MSNBC_Live_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20190429_130000_MSNBC_Live_With_Stephanie_Ruhle/MSNBCW_20190429_130000_MSNBC_Live_With_Stephanie_Ruhle.thumbs/MSNBCW_20190429_130000_MSNBC_Live_With_Stephanie_Ruhle_001948.jpg,"particular have been drained of people and talent and opportunities. that comes up all the time. and they do care about climate change. but we have to solve climate change in a way that doesn't break the back of working americans. that's the key to how to deal with climate change."
https://archive.org/details/MSNBCW_20190413_000000_All_In_With_Chris_Hayes#start/3261/end/3296,4/13/2019 0:54:36,MSNBC,All In With Chris Hayes,MSNBCW_20190413_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190413_000000_All_In_With_Chris_Hayes/MSNBCW_20190413_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190413_000000_All_In_With_Chris_Hayes_003237.jpg,"starting in the 1970s, exxon began discovering that fossil fuels, they discussed the doubt about climate change."
https://archive.org/details/MSNBCW_20190402_160000_Andrea_Mitchell_Reports#start/77/end/112,4/2/2019 16:01:32,MSNBC,Andrea Mitchell Reports,MSNBCW_20190402_160000_Andrea_Mitchell_Reports,https://archive.org/download/MSNBCW_20190402_160000_Andrea_Mitchell_Reports/MSNBCW_20190402_160000_Andrea_Mitchell_Reports.thumbs/MSNBCW_20190402_160000_Andrea_Mitchell_Reports_000057.jpg,"everything is changing. everything is harder. coming up, presidential candidate joins me to talk about his number one issue, climate change."
https://archive.org/details/MSNBCW_20190407_210000_PoliticsNation_With_Al_Sharpton#start/1080/end/1115,4/7/2019 21:18:15,MSNBC,PoliticsNation With Al Sharpton,MSNBCW_20190407_210000_PoliticsNation_With_Al_Sharpton,https://archive.org/download/MSNBCW_20190407_210000_PoliticsNation_With_Al_Sharpton/MSNBCW_20190407_210000_PoliticsNation_With_Al_Sharpton.thumbs/MSNBCW_20190407_210000_PoliticsNation_With_Al_Sharpton_001078.jpg,"show, reverend, appreciate it. we understand. let me ask you, climate change is a central part of your campaign, and you say it also impacts social justice and other areas. explain what you want to see done about climate change and"
