URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/FOXNEWSW_20140923_210000_The_Five#start/2179/end/2214,9/23/2014 21:36:34,FOXNEWS,The Five,FOXNEWSW_20140923_210000_The_Five,https://archive.org/download/FOXNEWSW_20140923_210000_The_Five/FOXNEWSW_20140923_210000_The_Five.thumbs/FOXNEWSW_20140923_210000_The_Five_002175.jpg,"was renewed once, it used to be a dinosaur, now it's fuel. how is that not renewable? is it global warming or climate change? climate change."
https://archive.org/details/FOXNEWSW_20140924_080000_The_Five#start/2178/end/2213,9/24/2014 8:36:33,FOXNEWS,The Five,FOXNEWSW_20140924_080000_The_Five,https://archive.org/download/FOXNEWSW_20140924_080000_The_Five/FOXNEWSW_20140924_080000_The_Five.thumbs/FOXNEWSW_20140924_080000_The_Five_002175.jpg,"was renewed once, it used to be a dinosaur, now it's fuel. how is that not renewable? is it global warming or climate change? climate change."
https://archive.org/details/FOXNEWSW_20140923_220000_Special_Report_With_Bret_Baier#start/1107/end/1142,9/23/2014 22:18:42,FOXNEWS,Special Report With Bret Baier,FOXNEWSW_20140923_220000_Special_Report_With_Bret_Baier,https://archive.org/download/FOXNEWSW_20140923_220000_Special_Report_With_Bret_Baier/FOXNEWSW_20140923_220000_Special_Report_With_Bret_Baier.thumbs/FOXNEWSW_20140923_220000_Special_Report_With_Bret_Baier_001095.jpg,"we must set the world on a due course, climate change is a defining issue of our age. reporter: the last attempt to hammer out an agreement in copenhagen failed and china the world's largest greenhouse gas"
https://archive.org/details/FOXNEWSW_20140918_080000_The_Five#start/2690/end/2725,9/18/2014 8:45:05,FOXNEWS,The Five,FOXNEWSW_20140918_080000_The_Five,https://archive.org/download/FOXNEWSW_20140918_080000_The_Five/FOXNEWSW_20140918_080000_The_Five.thumbs/FOXNEWSW_20140918_080000_The_Five_002685.jpg,"here's the deal. what does that have to do with climate change? of peace? because global warming is violent engaged in jihad against the world? no way. you see what's going on here? they say they'll link climate"
https://archive.org/details/FOXNEWSW_20140917_210000_The_Five#start/2690/end/2725,9/17/2014 21:45:05,FOXNEWS,The Five,FOXNEWSW_20140917_210000_The_Five,https://archive.org/download/FOXNEWSW_20140917_210000_The_Five/FOXNEWSW_20140917_210000_The_Five.thumbs/FOXNEWSW_20140917_210000_The_Five_002685.jpg,"here's the deal. what does that have to do with climate change? of peace? because global warming is violent engaged in jihad against the world? no way. you see what's going on here? they say they'll link climate"
https://archive.org/details/FOXNEWSW_20140920_150000_Forbes_on_FOX#start/1001/end/1036,9/20/2014 15:16:56,FOXNEWS,Forbes on FOX,FOXNEWSW_20140920_150000_Forbes_on_FOX,https://archive.org/download/FOXNEWSW_20140920_150000_Forbes_on_FOX/FOXNEWSW_20140920_150000_Forbes_on_FOX.thumbs/FOXNEWSW_20140920_150000_Forbes_on_FOX_000975.jpg,"it. if you break it, must suffer the consequences for it. and global warming alarmists have to take note that it is supposed to be -- it was a terribly cold winter last year. right. in contradiction by the way of what global warming alarmists"
https://archive.org/details/FOXNEWSW_20140922_200000_Your_World_With_Neil_Cavuto#start/2165/end/2200,9/22/2014 20:36:20,FOXNEWS,Your World With Neil Cavuto,FOXNEWSW_20140922_200000_Your_World_With_Neil_Cavuto,https://archive.org/download/FOXNEWSW_20140922_200000_Your_World_With_Neil_Cavuto/FOXNEWSW_20140922_200000_Your_World_With_Neil_Cavuto.thumbs/FOXNEWSW_20140922_200000_Your_World_With_Neil_Cavuto_002145.jpg,"in fact scientists are saying it's not on their side, and as mark was pointing out no past 17 years we haven't actual sleep anything that proves that global warming is increasing. what we have season, yes, carbon emission has gone up but has had no correlation to global warming"
https://archive.org/details/FOXNEWSW_20140925_030000_The_OReilly_Factor#start/2369/end/2404,9/25/2014 3:39:44,FOXNEWS,The OReilly Factor,FOXNEWSW_20140925_030000_The_OReilly_Factor,https://archive.org/download/FOXNEWSW_20140925_030000_The_OReilly_Factor/FOXNEWSW_20140925_030000_The_OReilly_Factor.thumbs/FOXNEWSW_20140925_030000_The_OReilly_Factor_002355.jpg,"was the best speech i have never watched. no. the thing about barack obama is he is finally giving speeches that he usually gives about global warming about terror."
https://archive.org/details/FOXNEWSW_20140901_050000_Stossel#start/201/end/236,9/1/2014 5:03:36,FOXNEWS,Stossel,FOXNEWSW_20140901_050000_Stossel,https://archive.org/download/FOXNEWSW_20140901_050000_Stossel/FOXNEWSW_20140901_050000_Stossel.thumbs/FOXNEWSW_20140901_050000_Stossel_000195.jpg,"we really need to deal with climate change which is a global problem, but we have to start here at home by reducing carbon pollution responsible for climate change. john: you can use a lot of things there. pollution and climate change are"
https://archive.org/details/FOXNEWSW_20140928_190000_The_Journal_Editorial_Report#start/1367/end/1402,9/28/2014 19:23:02,FOXNEWS,The Journal Editorial Report,FOXNEWSW_20140928_190000_The_Journal_Editorial_Report,https://archive.org/download/FOXNEWSW_20140928_190000_The_Journal_Editorial_Report/FOXNEWSW_20140928_190000_The_Journal_Editorial_Report.thumbs/FOXNEWSW_20140928_190000_The_Journal_Editorial_Report_001365.jpg,"advocates have the democracy, they cannot persuade public to give up the price, to pay the price that you would have to pay in higher energy prices. australia repealed the carbon tax."
