URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/BBCNEWS_20170601_100000_BBC_Newsroom_Live#start/505/end/540,6/1/2017 10:08:40,BBCNEWS,BBC Newsroom Live,BBCNEWS_20170601_100000_BBC_Newsroom_Live,https://archive.org/download/BBCNEWS_20170601_100000_BBC_Newsroom_Live/BBCNEWS_20170601_100000_BBC_Newsroom_Live.thumbs/BBCNEWS_20170601_100000_BBC_Newsroom_Live_000478.jpg,"the country would honour their climate change mission. mr trump has previously described climate change as a chinese hoax and an american job-killer, as david willis reports from washington. the trump white house is said to be deeply divided on the issue of global warming."
https://archive.org/details/BBCNEWS_20170601_150000_BBC_News#start/62/end/97,6/1/2017 15:01:17,BBCNEWS,BBC News,BBCNEWS_20170601_150000_BBC_News,https://archive.org/download/BBCNEWS_20170601_150000_BBC_News/BBCNEWS_20170601_150000_BBC_News.thumbs/BBCNEWS_20170601_150000_BBC_News_000057.jpg,"shortly here on bbc news. other developing stories this afternoon: president trump is to announce this evening whether the us will pull out of the paris climate agreement. but he's coming under increasing international pressure to honour the commitment to cut greenhouse gases."
https://archive.org/details/BBCNEWS_20170601_050000_Breakfast#start/474/end/509,6/1/2017 5:08:09,BBCNEWS,Breakfast,BBCNEWS_20170601_050000_Breakfast,https://archive.org/download/BBCNEWS_20170601_050000_Breakfast/BBCNEWS_20170601_050000_Breakfast.thumbs/BBCNEWS_20170601_050000_Breakfast_000448.jpg,"announce his verdict, the president told his followers on twitter; in the rose garden of the white house. opponents fear it could prompt other members of the accord to ponder whether they too should think about withdrawing. america produces more in the way of greenhouse gases than"
https://archive.org/details/BBCNEWS_20170601_230000_Newsday#start/83/end/118,6/1/2017 23:01:38,BBCNEWS,Newsday,BBCNEWS_20170601_230000_Newsday,https://archive.org/download/BBCNEWS_20170601_230000_Newsday/BBCNEWS_20170601_230000_Newsday.thumbs/BBCNEWS_20170601_230000_Newsday_000058.jpg,"midnight in london and seven peerman washington where president trump has announced in the past few hours that he is pulling out the us of the paris climate change deal which united the world in efforts to stop global warming. he said"
https://archive.org/details/BBCNEWS_20170620_210000_BBC_News_at_Ten#start/1307/end/1342,6/20/2017 21:22:02,BBCNEWS,BBC News at Ten,BBCNEWS_20170620_210000_BBC_News_at_Ten,https://archive.org/download/BBCNEWS_20170620_210000_BBC_News_at_Ten/BBCNEWS_20170620_210000_BBC_News_at_Ten.thumbs/BBCNEWS_20170620_210000_BBC_News_at_Ten_001288.jpg,"don't cool down. the scientists say we'd better get used to this. the un climate panel says more heatwaves are very likely and a new study, just published, says 48% of the world's population face deadly heatwaves by the end of the century and that's assuming we cut the greenhouse gases"
https://archive.org/details/BBCNEWS_20170603_010000_BBC_News#start/479/end/514,6/3/2017 1:08:14,BBCNEWS,BBC News,BBCNEWS_20170603_010000_BBC_News,https://archive.org/download/BBCNEWS_20170603_010000_BBC_News/BBCNEWS_20170603_010000_BBC_News.thumbs/BBCNEWS_20170603_010000_BBC_News_000478.jpg,"by the decision. they argue that pulling out is the best deal for america. from brussels, damian grammaticas reports. in the fight against global warming,"
https://archive.org/details/BBCNEWS_20170601_050000_Breakfast#start/4024/end/4059,6/1/2017 6:07:19,BBCNEWS,Breakfast,BBCNEWS_20170601_050000_Breakfast,https://archive.org/download/BBCNEWS_20170601_050000_Breakfast/BBCNEWS_20170601_050000_Breakfast.thumbs/BBCNEWS_20170601_050000_Breakfast_004018.jpg,"and an american job-killer, as david willis reports from washington. the trump white house is said to be deeply divided on the issue of global warming."
https://archive.org/details/BBCNEWS_20170605_013000_Election_Questions#start/1490/end/1525,6/5/2017 1:55:05,BBCNEWS,Election Questions,BBCNEWS_20170605_013000_Election_Questions,https://archive.org/download/BBCNEWS_20170605_013000_Election_Questions/BBCNEWS_20170605_013000_Election_Questions.thumbs/BBCNEWS_20170605_013000_Election_Questions_001467.jpg,"in mind that you were supportive of donald trump pulling out of climate change talks, do you believe in climate change? applause"
https://archive.org/details/BBCNEWS_20170624_020000_BBC_News#start/1365/end/1400,6/24/2017 2:23:00,BBCNEWS,BBC News,BBCNEWS_20170624_020000_BBC_News,https://archive.org/download/BBCNEWS_20170624_020000_BBC_News/BBCNEWS_20170624_020000_BBC_News.thumbs/BBCNEWS_20170624_020000_BBC_News_001347.jpg,"sally hodkin's family says it's impossible to quantify the void created by a wholly avoidable death. michael buchanan, bbc news. arnold schwarzenegger has warned that tackling global warming must"
https://archive.org/details/BBCNEWS_20170602_013000_HARDtalk#start/14/end/49,6/2/2017 1:30:29,BBCNEWS,HARDtalk,BBCNEWS_20170602_013000_HARDtalk,https://archive.org/download/BBCNEWS_20170602_013000_HARDtalk/BBCNEWS_20170602_013000_HARDtalk.thumbs/BBCNEWS_20170602_013000_HARDtalk_000057.jpg,"but if that wasn't possible it 'didn't matter'. there's been swift international criticism of the us withdrawal. in a joint statement with germany and italy, france warned donald trump that the paris agreement could not be renegotiated. the un secretary general called it a major disappointment for global efforts to reduce greenhouse gas emissions."
https://archive.org/details/BBCNEWS_20170601_100000_BBC_Newsroom_Live#start/4548/end/4583,6/1/2017 11:16:03,BBCNEWS,BBC Newsroom Live,BBCNEWS_20170601_100000_BBC_Newsroom_Live,https://archive.org/download/BBCNEWS_20170601_100000_BBC_Newsroom_Live/BBCNEWS_20170601_100000_BBC_Newsroom_Live.thumbs/BBCNEWS_20170601_100000_BBC_Newsroom_Live_004528.jpg,"whether he will pull america out of the paris agreement on climate change. china's premier confirmed china would honour its commitments on climate change. president trump"
https://archive.org/details/BBCNEWS_20170603_000000_BBC_News#start/556/end/591,6/3/2017 0:09:31,BBCNEWS,BBC News,BBCNEWS_20170603_000000_BBC_News,https://archive.org/download/BBCNEWS_20170603_000000_BBC_News/BBCNEWS_20170603_000000_BBC_News.thumbs/BBCNEWS_20170603_000000_BBC_News_000538.jpg,"across the united states have been sending. i want the world to know the us will meet our paris commitment. there has been harsh reaction around the globe. from brussels, damian grammaticas reports. in the fight against global warming,"
https://archive.org/details/BBCNEWS_20170601_170000_BBC_News_at_Six#start/542/end/577,6/1/2017 17:09:17,BBCNEWS,BBC News at Six,BBCNEWS_20170601_170000_BBC_News_at_Six,https://archive.org/download/BBCNEWS_20170601_170000_BBC_News_at_Six/BBCNEWS_20170601_170000_BBC_News_at_Six.thumbs/BBCNEWS_20170601_170000_BBC_News_at_Six_000537.jpg,"of $100 billion a year for poor countries to cope with the effects. but mr trump has long been opposed. we're going to cancel the paris climate agreement. he says it undermines jobs, and he once claimed global warming"
https://archive.org/details/BBCNEWS_20170603_030000_BBC_News#start/1053/end/1088,6/3/2017 3:17:48,BBCNEWS,BBC News,BBCNEWS_20170603_030000_BBC_News,https://archive.org/download/BBCNEWS_20170603_030000_BBC_News/BBCNEWS_20170603_030000_BBC_News.thumbs/BBCNEWS_20170603_030000_BBC_News_001047.jpg,"on combating climate change. but president donald trump's team is standing by his decision to pull the united states out. let's stay with that story. low lying ocean islands feel the effects of climate change more"
