URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNNW_20110607_150000_CNN_Newsroom#start/2432/end/2467,6/7/2011 15:40:47,CNN,CNN Newsroom,CNNW_20110607_150000_CNN_Newsroom,https://archive.org/download/CNNW_20110607_150000_CNN_Newsroom/CNNW_20110607_150000_CNN_Newsroom.thumbs/CNNW_20110607_150000_CNN_Newsroom_002430.jpg,"relationships in the world. we see it in the student, teacher, scientists and researchers unlocking innovation, including the clean renewable energy sources that we need to combat climate change"
https://archive.org/details/CNNW_20110621_000000_In_the_Arena#start/1045/end/1080,6/21/2011 0:17:40,CNN,In the Arena,CNNW_20110621_000000_In_the_Arena,https://archive.org/download/CNNW_20110621_000000_In_the_Arena/CNNW_20110621_000000_In_the_Arena.thumbs/CNNW_20110621_000000_In_the_Arena_001020.jpg,"president's policies and know the president's economic plan and i decide i don't like it. he has a pretty good answer. he's answered with a good answer. he's also been for the individual mandate. he thinks global warming is"
https://archive.org/details/CNNW_20110622_170000_CNN_Newsroom#start/5688/end/5723,6/22/2011 18:35:03,CNN,CNN Newsroom,CNNW_20110622_170000_CNN_Newsroom,https://archive.org/download/CNNW_20110622_170000_CNN_Newsroom/CNNW_20110622_170000_CNN_Newsroom.thumbs/CNNW_20110622_170000_CNN_Newsroom_005670.jpg,"now. the faa now investigating that incident. former vice president al gore taking a shot at president obama for not defending the science of global warming. gore wrote in a 'rolling stone' article that president obama has not made use of the bully pulpit to make the case on climate"
https://archive.org/details/CNNW_20110605_150000_Reliable_Sources#start/3035/end/3070,6/5/2011 15:50:50,CNN,Reliable Sources,CNNW_20110605_150000_Reliable_Sources,https://archive.org/download/CNNW_20110605_150000_Reliable_Sources/CNNW_20110605_150000_Reliable_Sources.thumbs/CNNW_20110605_150000_Reliable_Sources_003030.jpg,"the fallout, the run-up to the iraq war where the media didn't ask tough questions. we all know now that's the case, because the american public frankly didn't want to know. we've been sleeping through some of the most important issues of our times -- genocide, climate change.                 _"
https://archive.org/details/CNNW_20110622_190000_CNN_Newsroom#start/7146/end/7181,6/22/2011 20:59:21,CNN,CNN Newsroom,CNNW_20110622_190000_CNN_Newsroom,https://archive.org/download/CNNW_20110622_190000_CNN_Newsroom/CNNW_20110622_190000_CNN_Newsroom.thumbs/CNNW_20110622_190000_CNN_Newsroom_007140.jpg,"sharing more information, including on the timing of the project. so that's the thing that is really up in the air. okay. meanwhile, something that we've been teasing, i wanted to get to it, al gore is taking on the president for his handling of the climate change issues. absolutely."
https://archive.org/details/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer#start/3000/end/3035,6/22/2011 21:50:15,CNN,The Situation Room With Wolf Blitzer,CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer_003000.jpg,"failed to make the case for bold action on climate change. president obama has never presented to the american people the magnitude of the climate crisis. he is simply not made the case for action. he has not defended the science against the ongoing withering and dishonest attacks nor has h"
https://archive.org/details/CNNW_20110612_210000_CNN_Newsroom#start/2348/end/2383,6/12/2011 21:39:23,CNN,CNN Newsroom,CNNW_20110612_210000_CNN_Newsroom,https://archive.org/download/CNNW_20110612_210000_CNN_Newsroom/CNNW_20110612_210000_CNN_Newsroom.thumbs/CNNW_20110612_210000_CNN_Newsroom_002340.jpg,"weather. that's right. we've talked about this. i think extreme is the new normal. of course, global climate change. it doesn't mean global warming, everything's getting hotter. everything's getting more extreme. hots are hotter. colds are colder. tornadoes more severe. that's just what we're seeinging with right? every month it seems like"
https://archive.org/details/CNNW_20110616_040000_Piers_Morgan_Tonight#start/3104/end/3139,6/16/2011 4:51:59,CNN,Piers Morgan Tonight,CNNW_20110616_040000_Piers_Morgan_Tonight,https://archive.org/download/CNNW_20110616_040000_Piers_Morgan_Tonight/CNNW_20110616_040000_Piers_Morgan_Tonight.thumbs/CNNW_20110616_040000_Piers_Morgan_Tonight_003090.jpg,"here? what is this? global warming, right? yeah. right. whatever. talking about global warming. we'll talk ice cream after this final break. [ waves crashing ] [ male announcer ] and just like that, it's here."
https://archive.org/details/CNNW_20110615_080000_World_Business_Today#start/1542/end/1577,6/15/2011 8:25:57,CNN,World Business Today,CNNW_20110615_080000_World_Business_Today,https://archive.org/download/CNNW_20110615_080000_World_Business_Today/CNNW_20110615_080000_World_Business_Today.thumbs/CNNW_20110615_080000_World_Business_Today_001530.jpg,"destruction of rain forests. add to that the country is the world's third largest emitter of greenhouse gases after the likes of the united states and also china. the country's economic efforts is the two-term president who"
https://archive.org/details/CNNW_20110608_100000_American_Morning#start/5280/end/5315,6/8/2011 11:28:15,CNN,American Morning,CNNW_20110608_100000_American_Morning,https://archive.org/download/CNNW_20110608_100000_American_Morning/CNNW_20110608_100000_American_Morning.thumbs/CNNW_20110608_100000_American_Morning_005280.jpg,"weather, and they talk about climate change, they're related but they're not the same. explain that. i think climate change is an end state. i think what we've seen over the past two decades is increasingly warm temperatures, warmer"
https://archive.org/details/CNNW_20110621_210000_The_Situation_Room_With_Wolf_Blitzer#start/240/end/275,6/21/2011 21:04:15,CNN,The Situation Room With Wolf Blitzer,CNNW_20110621_210000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20110621_210000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20110621_210000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20110621_210000_The_Situation_Room_With_Wolf_Blitzer_000240.jpg,"and supported efforts to combat climate change. climate change is something that is real. in his speech, huntsman pointed to his record of cutting taxes and as campaign goes, he left office with sky-high"
https://archive.org/details/CNNW_20110605_180000_CNN_Newsroom#start/710/end/745,6/5/2011 18:12:05,CNN,CNN Newsroom,CNNW_20110605_180000_CNN_Newsroom,https://archive.org/download/CNNW_20110605_180000_CNN_Newsroom/CNNW_20110605_180000_CNN_Newsroom.thumbs/CNNW_20110605_180000_CNN_Newsroom_000690.jpg,"the biblical idea that something is up. what is up? do we look at climate change? some people are looking at climate change already, and they say that, you know, the more the earth warms unnaturally the more frequent storms we're going to have and the more extreme storms"
https://archive.org/details/CNNW_20110622_190000_CNN_Newsroom#start/7181/end/7216,6/22/2011 20:59:56,CNN,CNN Newsroom,CNNW_20110622_190000_CNN_Newsroom,https://archive.org/download/CNNW_20110622_190000_CNN_Newsroom/CNNW_20110622_190000_CNN_Newsroom.thumbs/CNNW_20110622_190000_CNN_Newsroom_007170.jpg,"composite in confusing the public on global warming and then way down in the copy, gore gets around to president obama but does not give him any break. we have a couple quotes here. obama has never presented to the american people the magnitude of"
https://archive.org/details/CNNW_20110616_070000_Piers_Morgan_Tonight#start/3079/end/3114,6/16/2011 7:51:34,CNN,Piers Morgan Tonight,CNNW_20110616_070000_Piers_Morgan_Tonight,https://archive.org/download/CNNW_20110616_070000_Piers_Morgan_Tonight/CNNW_20110616_070000_Piers_Morgan_Tonight.thumbs/CNNW_20110616_070000_Piers_Morgan_Tonight_003060.jpg,"you can't believe how cold it is over here? you kidding me? over wheming, right? talking about global warming, we're going to talk ice cream after this final break. please. ?@?@?@?@?@?@?@?@?@?@?@.  _"
https://archive.org/details/CNNW_20110616_010000_Piers_Morgan_Tonight#start/3080/end/3115,6/16/2011 1:51:35,CNN,Piers Morgan Tonight,CNNW_20110616_010000_Piers_Morgan_Tonight,https://archive.org/download/CNNW_20110616_010000_Piers_Morgan_Tonight/CNNW_20110616_010000_Piers_Morgan_Tonight.thumbs/CNNW_20110616_010000_Piers_Morgan_Tonight_003060.jpg,"over here? you kidding me? over wheming, right? talking about global warming, we're going to talk ice cream after this final break. please. [ male announcer ] introducing the ultimate business phone --  _"
https://archive.org/details/CNNW_20110628_130000_CNN_Newsroom#start/5358/end/5393,6/28/2011 14:29:33,CNN,CNN Newsroom,CNNW_20110628_130000_CNN_Newsroom,https://archive.org/download/CNNW_20110628_130000_CNN_Newsroom/CNNW_20110628_130000_CNN_Newsroom.thumbs/CNNW_20110628_130000_CNN_Newsroom_005340.jpg,"michele bachmann's stubborn refusal to accept history. the climate change, evolution are beyond her. she will with stabd stand -- jerry.       _"
https://archive.org/details/CNNW_20110613_150000_CNN_Newsroom#start/4109/end/4144,6/13/2011 16:08:44,CNN,CNN Newsroom,CNNW_20110613_150000_CNN_Newsroom,https://archive.org/download/CNNW_20110613_150000_CNN_Newsroom/CNNW_20110613_150000_CNN_Newsroom.thumbs/CNNW_20110613_150000_CNN_Newsroom_004110.jpg,"care. and tim pawlenty will have to explain why he once was fighting climate change and now does not."
https://archive.org/details/CNNW_20110612_120000_CNN_Sunday_Morning#start/1591/end/1626,6/12/2011 12:26:46,CNN,CNN Sunday Morning,CNNW_20110612_120000_CNN_Sunday_Morning,https://archive.org/download/CNNW_20110612_120000_CNN_Sunday_Morning/CNNW_20110612_120000_CNN_Sunday_Morning.thumbs/CNNW_20110612_120000_CNN_Sunday_Morning_001590.jpg,"here in atlanta. so they're saying let's embark on something called a super cool biz campaign. was originated in 2005 to combat global warming but they've reinstated it. you're looking at the various"
https://archive.org/details/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer#start/2985/end/3020,6/22/2011 21:50:00,CNN,The Situation Room With Wolf Blitzer,CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer_002970.jpg,"managed his campaign back in 2000 for the presidency. he's decided to write an oral blasting the president of the united states a failure when it comes to global warming president obama has thus far"
https://archive.org/details/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer#start/5583/end/5618,6/22/2011 22:33:18,CNN,The Situation Room With Wolf Blitzer,CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20110622_210000_The_Situation_Room_With_Wolf_Blitzer_005580.jpg,"far and the yemeni soldier and prisoner were killed in the jail break. al gore is blasting president obama's strategy on global warming. he calls it a failed approach. the former vice president who was initially supportive of"
https://archive.org/details/CNNW_20110620_170000_CNN_Newsroom#start/6378/end/6413,6/20/2011 18:46:33,CNN,CNN Newsroom,CNNW_20110620_170000_CNN_Newsroom,https://archive.org/download/CNNW_20110620_170000_CNN_Newsroom/CNNW_20110620_170000_CNN_Newsroom.thumbs/CNNW_20110620_170000_CNN_Newsroom_006360.jpg,"insurance. thinks the u.s. ought to get out of afghanistan and believes in the science of climate change. everyone knows that jon huntsman has weaknesses on some substantive issues."
https://archive.org/details/CNNW_20110615_230000_John_King_USA#start/3571/end/3606,6/15/2011 23:59:46,CNN,John King USA,CNNW_20110615_230000_John_King_USA,https://archive.org/download/CNNW_20110615_230000_John_King_USA/CNNW_20110615_230000_John_King_USA.thumbs/CNNW_20110615_230000_John_King_USA_003570.jpg,"gore is on your side because governor has said climate change is manmade. al gore said good for mitt romney. i think mitt romney would like to change -- there's a            _"
